,Customer ID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase,cluster
44,12409.0,4,50.400000000000006,356.7,162.5575,650.23,428.4514710179475,516.7955954047029,202.66059701951616,211.41442258893005,491.33691155437305,44,290,7
45,12410.0,1,1003.0799999999999,1003.0799999999999,1003.0799999999999,1003.0799999999999,8.980340551102604,10.288311999042946,5.921760976193325,1.6947800773617259,5.05443234836703,11,11,4
46,12411.0,1,888.3599999999999,888.3599999999999,888.3599999999999,888.3599999999999,4.9754603989373685,4.390112116709442,9.33743077130893,12.309198973389167,8.037282182898826,242,242,0
47,12412.0,3,49.5,1286.25,636.6666666666666,1910.0,26.591623036649214,19.71204188481675,8.413612565445026,0.8900523560209425,15.599476439790577,198,371,0
48,12413.0,1,249.54,249.54,249.54,249.54,31.938767331890684,0.0,23.20269295503727,34.48344954716679,7.093051214234192,165,165,0
49,12414.0,3,145.1,607.74,337.3466666666667,1012.0400000000001,12.845342081340657,0.0,0.0,0.0,0.0,49,162,0
50,12415.0,7,25.5,2518.0,681.5485714285714,4770.84,106.92603398982148,115.55072062781394,68.4506292392954,60.09968894366611,58.62489624468646,63,261,5
51,12416.0,1,986.8,986.8,986.8,986.8,1.3376570733684638,11.528171868666396,0.0,0.0,7.661126874746657,10,10,4
52,12417.0,11,6.9,1013.15,410.91,4520.01,25.179369072192316,9.049537501023226,10.367233700810397,12.484706892241388,11.722319198408853,50,332,0
53,12418.0,3,206.44,327.72,249.90333333333334,749.71,26.243480812580867,16.19026023395713,35.460378012831626,85.29831534860146,16.56640567686172,46,368,0
54,12419.0,2,114.92,212.7,163.81,327.62,79.56168732067638,22.892375312862463,0.0,16.375679140467614,34.7048409742995,319,361,0
55,12421.0,2,106.18,617.5,361.84000000000003,723.6800000000001,15.353471147468492,12.222252929471587,4.1454786646031385,2.1971036922396636,5.679305770506301,14,235,0
56,12422.0,14,36.0,671.64,332.80571428571426,4659.28,44.582854003193624,27.76137085558284,5.828153706152024,4.312898130183204,11.697515495956456,6,366,0
57,12423.0,2,152.01999999999998,538.3499999999999,345.18499999999995,690.3699999999999,36.21246577921984,22.39089184060721,31.265842953778417,10.407462664947783,10.255370308675062,160,287,0
58,12424.0,2,113.54,421.4,267.46999999999997,534.9399999999999,54.86222753953716,150.77204920177965,20.55370695778966,20.88084645006917,43.72452985381538,91,281,0
59,12425.0,1,684.35,684.35,684.35,684.35,17.51442975085848,37.14473588076277,26.54343537663476,4.931687002264923,45.90487323737854,310,310,0
60,12426.0,1,1381.95,1381.95,1381.95,1381.95,10.613987481457361,5.600781504395962,9.84116646767249,5.213647382322081,21.458808205796156,114,114,4
61,12427.0,1,114.65,114.65,114.65,114.65,47.09986916703009,51.80985608373309,0.0,112.69079808111641,53.11818578281727,287,287,0
62,12429.0,4,45.0,222.25,139.8375,559.35,38.38026280504157,150.524716188433,82.03271654599088,20.809868597479216,146.9777420219898,49,246,0
63,12431.0,13,106.5,1552.98,368.1076923076923,4785.4,13.024616541981862,25.888953901450247,12.128348727379112,28.506707903205587,10.371128850252854,3,363,5
64,12433.0,5,22.200000000000003,193.35,126.03,630.15,214.10457827501386,475.14718717765606,170.7450606998334,98.77330794255337,184.67031659128781,24,266,0
65,12434.0,1,153.77,153.77,153.77,153.77,3.277622423099434,69.38934772712493,0.0,52.9687195161605,67.6985107628276,8,8,0
66,12435.0,4,115.9,527.94,314.65999999999997,1258.6399999999999,37.94571918896587,102.80461450454462,42.450581580118225,116.74505815801184,184.38949977753768,181,328,0
67,12437.0,21,3.61,797.14,318.4080952380952,6686.57,40.920830859469056,31.429267920622983,6.270030822978,10.231703249947284,24.17532456850074,2,358,5
68,12439.0,2,252.12,361.71,306.91499999999996,613.8299999999999,6.808073896681492,47.63370965902612,36.8424482348533,39.188374631412614,46.96740139778115,290,361,0
69,12440.0,2,66.01,135.17000000000002,100.59,201.18,86.68853762799483,116.91022964509395,119.22159260363851,51.396759121185,7.60512973456606,24,225,0
70,12441.0,1,120.65,120.65,120.65,120.65,41.02776626605885,12.432656444260257,31.703273932863652,0.0,58.68213841690842,24,24,0
71,12443.0,1,357.87,357.87,357.87,357.87,62.24327269678933,33.456283007796124,4.191466174867968,27.252913068991536,8.466761673233298,139,139,0
72,12445.0,1,567.67,567.67,567.67,567.67,5.369316680465763,7.046347349692604,32.97690559656139,0.0,6.2360174044779555,170,170,0
73,12449.0,2,389.18,396.05,392.615,785.23,41.84251747895521,40.45184213542529,0.0,0.0,15.587789564840874,15,51,0
74,12450.0,3,17.0,447.75,265.3666666666667,796.1,11.9356864715488,24.821002386634845,0.0,2.1354101243562367,20.02889084285894,0,366,0
75,12451.0,3,119.8,1723.08,749.4933333333333,2248.48,37.311428164804674,52.55372518323489,13.891606774354232,10.258485732583791,46.67152921084467,28,305,0
76,12454.0,4,281.13,1405.06,638.335,2553.34,8.616165493040489,145.95471030101749,0.0,24.908551152607956,150.2032631768585,10,182,0
77,12455.0,4,187.55,885.0,430.76750000000004,1723.0700000000002,56.354646067774375,27.384842171240862,23.469737155193922,34.10192273093954,56.770763811104594,17,296,0
78,12457.0,1,210.14,210.14,210.14,210.14,66.40810887979444,78.2335585799943,23.912629675454465,69.95336442371752,25.78281145902732,66,66,0
79,12458.0,2,378.90000000000003,759.84,569.37,1138.74,18.314979714421202,36.07320371638829,8.706991938458296,5.58512039622741,4.215185204699932,77,280,0
80,12459.0,1,275.64,275.64,275.64,275.64,36.13771586126832,74.44492816717457,13.55028297779713,11.536787113626469,29.168480626904664,365,365,0
81,12460.0,1,361.48,361.48,361.48,361.48,17.01338939913688,28.051344472723244,9.585592563903951,25.9212127918557,9.793072922430012,49,49,0
82,12466.0,1,39.67,39.67,39.67,39.67,143.00478951348626,0.0,0.0,0.0,0.0,216,216,0
83,12467.0,1,83.7,83.7,83.7,83.7,0.0,0.0,0.0,0.0,0.0,116,116,0
84,12468.0,3,146.57999999999998,392.62,309.1466666666667,927.44,90.89644613128611,89.98533597860776,25.877684809799018,41.47761580263952,65.75088415423099,93,371,0
85,12469.0,2,75.35,90.0,82.675,165.35,449.88206833988505,649.3861505896583,325.763531902026,55.85122467493196,376.111279104929,185,317,7
86,12470.0,1,740.76,740.76,740.76,740.76,5.217614342027107,11.987688320103677,2.672930503806901,5.946595388519897,2.7876775203844706,14,14,0
87,12471.0,49,12.7,5259.17,472.9361224489796,23173.87,31.121905836185327,19.297985187627273,13.090390167891682,4.349510893087776,16.39087472226262,0,372,5
88,12472.0,13,114.5,4168.98,651.2030769230769,8465.64,33.899976847586245,49.96267263904442,10.882225088711547,6.470627146913878,28.051039259878763,2,373,5
89,12474.0,13,6.35,730.53,278.28,3617.64,37.20325958359593,52.096117911124374,13.475636050021562,13.020919715615706,18.847922955296823,8,367,0
90,12475.0,1,138.84,138.84,138.84,138.84,64.28983002016709,66.40737539613943,28.08988764044944,62.01382886776145,86.21434745030253,242,242,0
91,12476.0,12,8.48,656.38,257.9633333333333,3095.56,55.786352065539035,50.51363888924782,36.04905089870654,38.84111437025934,49.394939849332594,11,311,0
92,12477.0,3,201.13000000000002,438.51,312.6933333333333,938.0799999999999,91.17132867132868,116.66382398089713,180.90141565751324,180.10404229916426,183.4012024560805,10,358,0
93,12480.0,3,209.85000000000002,750.58,408.0166666666667,1224.0500000000002,48.5070054327846,62.417384910747096,31.612270740574317,16.72725787345288,16.665985866590415,21,50,0
94,12481.0,6,93.45,2318.4,557.5283333333333,3345.17,48.228939037477915,57.16839502925113,25.14221997686216,14.361004074531339,53.18115372312917,8,290,5
95,12482.0,29,1.95,1623.8,412.90034482758625,11974.11,47.528208777103266,96.29007917916238,0.0,1.533308112252184,45.197513635668955,9,366,5
96,12483.0,11,8.5,1002.95,408.5127272727273,4493.64,13.841785278749521,8.799102731861028,14.883257225767974,1.9227174406494512,16.872735688662196,11,323,0
97,12484.0,6,100.0,586.88,286.0466666666667,1716.28,36.3815927471042,27.158738667350313,4.238818840748596,13.077702938914399,24.620108606987205,42,372,0
98,12485.0,1,15.0,15.0,15.0,15.0,1254.0,475.3333333333333,0.0,1475.3333333333333,1516.0000000000002,94,94,7
99,12486.0,1,176.5,176.5,176.5,176.5,163.0481586402266,66.28895184135978,180.93484419263456,59.06515580736544,118.35694050991503,162,162,0
100,12487.0,1,392.40000000000003,392.40000000000003,392.40000000000003,392.40000000000003,0.0,53.21100917431192,0.0,0.0,19.495412844036693,20,20,0
101,12490.0,11,141.36,641.46,288.7990909090909,3176.79,39.84021606716214,49.559460965314045,5.014495764592561,11.04007504430573,33.07269287551271,16,337,0
102,12492.0,1,2594.14,2594.14,2594.14,2594.14,5.4276176305056785,5.36594015743175,2.3071229771716255,2.4613166598564455,1.8618887184192066,311,311,4
103,12494.0,2,215.04,1639.9099999999999,927.4749999999999,1854.9499999999998,9.389471414323838,7.878918569233671,7.822313269899459,1.2614895280196232,3.113291463381763,228,363,0
104,12495.0,1,291.76,291.76,291.76,291.76,27.419797093501508,40.10145324924596,11.77337537702221,14.275431861804226,17.27447216890595,224,224,0
105,12496.0,2,905.16,1430.37,1167.7649999999999,2335.5299999999997,0.2157968426866707,0.49667527285027385,0.16056312699901093,0.0,1.068280004966753,37,49,4
106,12497.0,2,165.45000000000002,2640.0,1402.725,2805.45,58.49328984654869,43.68639612183429,13.45951629863302,0.0,69.90678857224331,56,288,5
107,12499.0,1,1440.81,1440.81,1440.81,1440.81,9.997154378439905,11.98492514627189,2.0613404959710167,1.1798918663807163,2.1029837383138656,202,202,4
108,12500.0,8,47.65,2971.06,731.2725,5850.18,3.92517837058005,7.507461308882803,7.0621758646742485,2.980421115247736,7.17242888253011,70,359,5
109,12503.0,1,301.9,301.9,301.9,301.9,76.18416694269627,296.7870155680689,0.0,0.0,0.0,163,163,0
110,12504.0,2,15.299999999999999,178.0,96.65,193.3,100.56906363166063,46.559751681324364,0.0,0.0,6.518365235385412,6,238,0
111,12505.0,1,261.45,261.45,261.45,261.45,100.3633581946835,83.64888123924268,34.308663224325876,50.94664371772806,79.74756167527252,150,150,0
112,12507.0,1,306.93,306.93,306.93,306.93,79.65985729645195,58.54755155898739,13.830515101163133,12.022285211611768,11.631316586843903,326,326,0
113,12510.0,7,150.31,1143.421,511.9615714285714,3583.7309999999998,38.62957348082209,11.63954549043999,12.176695181641703,16.959978301942865,8.286057184537569,63,372,0
114,12511.0,1,507.96999999999997,507.96999999999997,507.96999999999997,507.96999999999997,132.8858003425399,138.3939996456484,150.48132763745892,52.9263539185385,128.8461917042345,336,336,0
115,12514.0,1,23.35,23.35,23.35,23.35,823.2119914346894,551.5203426124197,106.63811563169163,589.2077087794431,413.7044967880085,359,359,7
116,12516.0,2,329.8,946.32,638.0600000000001,1276.1200000000001,53.97298059743597,39.99623859825094,2.4449111368836784,2.7740337899257126,5.548067579851425,265,289,0
117,12519.0,1,235.95,235.95,235.95,235.95,37.43165924984106,33.536766264038995,36.99936427209155,6.738715829624921,35.473617291799115,76,76,0
118,12523.0,12,98.66,1028.07,380.99083333333334,4571.89,13.172014199816706,15.630297316864574,8.38930945407698,6.677107279483977,9.866816568202646,28,358,0
119,12524.0,9,132.64,420.95,291.1111111111111,2620.0,47.23206106870229,45.23129770992366,15.797709923664122,0.0,143.8625954198473,67,305,0
120,12525.0,3,330.0,515.09,412.59666666666664,1237.79,14.944376671325507,23.970140330750773,5.525977750668531,4.1767989723620325,23.51772109970189,132,216,0
121,12527.0,2,29.700000000000003,125.0,77.35,154.7,51.45442792501617,100.06464124111186,0.0,65.93406593406594,32.579185520361996,120,286,0
122,12529.0,1,371.85,371.85,371.85,371.85,14.145488772354446,16.546994755949978,10.689794271883823,9.62753798574694,32.83582089552239,45,45,0
123,12530.0,5,176.0,357.62,276.788,1383.94,55.3015304131682,73.4815093139876,5.852854892553145,5.538534907582699,9.12611818431435,11,288,0
124,12531.0,1,80.2,80.2,80.2,80.2,654.1645885286782,795.6857855361595,330.67331670822944,98.56608478802991,332.66832917705733,55,55,7
125,12533.0,2,34.8,929.92,482.35999999999996,964.7199999999999,38.083589020648475,33.34024380131023,19.98507338916992,20.171656024545985,21.244506177958375,263,366,0
126,12537.0,1,767.4,767.4,767.4,767.4,42.34558248631743,22.81469898358092,10.561636695334899,5.948657805577275,13.838936669272872,153,153,0
127,12538.0,1,81.6,81.6,81.6,81.6,43.68872549019608,130.33088235294116,62.5,68.13725490196079,34.19117647058824,370,370,0
128,12539.0,3,22.5,612.0,388.27,1164.81,81.31970020861772,108.91733415750207,81.71289738240573,91.38829508675235,121.41035877095835,150,156,0
129,12540.0,16,7.9,2640.0,390.971875,6255.55,44.60934689995284,44.58025273557081,24.35996834810688,8.883311619282077,18.214225767518442,8,368,5
130,12542.0,2,572.91,1191.93,882.4200000000001,1764.8400000000001,14.106661227080075,5.035583962285533,0.8414360508601346,2.532807506629496,1.4732213685093265,139,316,0
131,12543.0,1,370.65,370.65,370.65,370.65,119.02063941723999,84.50020234722786,21.44880615135573,9.63172804532578,29.866450829623638,177,177,0
132,12547.0,1,256.95,256.95,256.95,256.95,44.94259583576571,17.513134851138354,0.0,0.0,5.954465849387041,321,321,0
133,12549.0,6,60.300000000000004,665.1,323.79833333333335,1942.79,14.31858306867958,54.40114474544342,1.5287293016743964,0.0,10.855522212900006,17,359,0
134,12553.0,2,153.0,222.4,187.7,375.4,68.75865743207245,38.59882791688865,36.44112946190731,66.74214171550346,28.289824187533302,6,231,0
135,12554.0,1,311.25,311.25,311.25,311.25,51.566265060240966,0.0,34.61847389558233,11.855421686746988,52.481927710843365,14,14,0
136,12555.0,1,64.13,64.13,64.13,64.13,201.51255262747543,0.0,0.0,0.0,0.0,209,209,0
137,12557.0,4,74.07000000000001,323.0,227.7175,910.87,8.958468277580774,113.05016083524542,616.3162690614467,0.0,0.0,42,255,0
138,12562.0,2,141.3,717.63,429.46500000000003,858.9300000000001,56.54477081950798,45.5450385945304,0.0,23.35463891120347,12.53885648423038,24,74,0
139,12563.0,1,107.24,107.24,107.24,107.24,46.71764267064529,80.79074972025363,104.90488623647893,0.0,0.0,217,217,0
140,12567.0,7,158.25,1436.48,512.0600000000001,3584.42,32.60778591794488,26.11022145842284,17.285920734735328,21.788183304411866,21.58229225369795,2,266,0
141,12568.0,1,237.95000000000002,237.95000000000002,237.95000000000002,237.95000000000002,25.215381382643407,4.202563563773902,0.0,0.0,0.0,373,373,0
142,12570.0,1,304.1,304.1,304.1,304.1,25.491614600460373,0.0,0.0,0.0,0.0,129,129,0
143,12573.0,4,99.0,469.92,256.515,1026.06,6.292029705865154,24.62916398651151,11.18842952653841,5.301834200729003,6.8611972009434155,4,190,0
144,12575.0,2,382.84,404.31,393.575,787.15,17.677698024518833,26.315187702470936,12.005335704757671,4.062758051197358,19.062440449723688,63,323,0
145,12576.0,3,104.35,281.02,208.89000000000001,626.6700000000001,38.47639108302615,45.561459779469246,17.960010851006107,5.69677820862655,16.27650916750443,224,354,0
146,12577.0,5,30.24,498.75,311.598,1557.99,18.278037728098383,21.51682616704857,12.105340855846315,4.037253127427006,7.638046457294336,7,298,0
147,12578.0,2,234.5,263.79,249.145,498.29,144.22123662927214,64.06911637801281,97.29274117481789,0.0,59.48343334202975,58,122,0
148,12580.0,1,719.8,719.8,719.8,719.8,13.712142261739373,46.30452903584328,19.588774659627674,0.0,8.91914420672409,143,143,0
149,12582.0,2,381.52000000000004,571.02,476.27,952.54,33.217502677052934,33.24584794339345,19.941419782896258,32.8910072017973,34.92766707959771,311,322,0
150,12583.0,13,4.25,1508.35,424.74923076923073,5521.74,30.233585789986495,42.77709562565423,14.193895402536159,11.130549428259934,31.30534940073238,11,372,5
151,12586.0,3,30.599999999999998,1379.25,496.1499999999999,1488.4499999999998,23.07299539789714,22.096812119990595,28.899190433000776,36.32973899022473,13.806308576035475,58,198,0
152,12588.0,3,208.19,322.52,257.81333333333333,773.4399999999999,54.19683491932148,19.00599917252793,11.248448489863467,9.16683905668184,0.0,28,216,0
153,12589.0,6,89.46,1389.31,541.0283333333333,3246.17,46.13714007584322,24.344073169304135,8.443796843664996,15.561415452671918,14.236777494709152,22,290,0
154,12591.0,2,261.06,1155.6,708.3299999999999,1416.6599999999999,19.761269464797483,14.16712549235526,6.896503042367261,17.933025567179143,3.790606073440346,357,364,0
155,12592.0,3,109.50999999999999,234.55,183.26666666666665,549.8,127.39905420152783,32.52091669698072,0.0,74.20880320116406,25.97308112040742,318,332,0
156,12594.0,5,20.32,420.24,198.44,992.1999999999999,36.53497278774441,44.59181616609555,10.83954847812941,18.06591413021568,63.752267687966146,133,373,0
157,12595.0,1,220.13,220.13,220.13,220.13,48.571298777994826,22.62299550265752,20.306182710216692,9.040112660700494,35.297324308363244,241,241,0
158,12598.0,3,168.22,815.32,391.06333333333333,1173.19,30.975374832721037,49.19833956989063,17.648462738345877,12.125060731850764,10.407521373349585,111,140,0
159,12599.0,6,85.6,8141.139999999999,1748.555,10491.33,7.803967657103532,3.161658245427415,0.0,0.0,1.0837520123759334,7,255,5
160,12600.0,12,11.9,837.78,347.2166666666667,4166.6,8.209331349301587,6.338021408342533,2.8392454279268464,36.69778716459464,3.722459559352949,55,367,0
161,12601.0,1,1237.99,1237.99,1237.99,1237.99,2.742348484236545,3.634924353185405,0.0,0.8037221625376617,1.2358742800830376,134,134,4
162,12605.0,4,107.01,587.55,303.47,1213.88,28.66345932052592,47.348996605924796,7.414241934952383,0.8196856361419579,16.706758493426037,0,235,0
163,12606.0,1,178.31,178.31,178.31,178.31,11.777241882115415,0.0,0.0,0.0,0.0,231,231,0
164,12608.0,1,67.5,67.5,67.5,67.5,153.92592592592592,337.0962962962963,0.0,0.0,124.96296296296296,199,199,0
165,12609.0,6,167.92,733.03,339.06666666666666,2034.3999999999999,18.956449075894614,32.136256390090445,21.404345261502165,17.95271333071176,22.163782933543065,1,366,0
166,12613.0,5,153.91,1262.88,417.75200000000007,2088.76,34.49797966257492,51.617227445948785,25.21831134261475,16.045404929240313,37.94356460292231,23,359,0
167,12615.0,4,48.2,1023.5,390.11,1560.44,51.736048806746815,91.09481940991002,21.638127707569662,13.31034836328215,32.39470918458896,44,293,0
168,12616.0,1,477.5,477.5,477.5,477.5,16.209424083769637,42.84816753926701,3.1413612565445024,11.664921465968584,7.4136125654450264,17,17,0
169,12619.0,1,384.75,384.75,384.75,384.75,17.037037037037038,16.07277452891488,3.313840155945419,0.0,0.0,287,287,0
170,12621.0,16,92.85,2576.62,510.740625,8171.85,46.35853570488935,35.41878521999302,15.51937443785679,6.439178399016135,30.67971144844802,3,372,5
171,12623.0,6,89.05,1039.71,368.81,2212.86,34.42784450891606,57.324006037435716,15.516119411078874,11.647822275245609,35.03610711929358,18,182,0
172,12625.0,2,297.98,1199.3600000000001,748.6700000000001,1497.3400000000001,49.07769778407041,67.09898887360251,0.0,4.922061789573509,44.599089051250886,31,132,0
173,12629.0,2,246.5,1563.65,905.075,1810.15,57.2007844653758,7.817031737701295,7.822556141756209,8.76722923514626,4.474767284479187,128,175,0
174,12631.0,5,158.9,842.45,387.204,1936.02,17.572132519292154,40.28470780260534,42.95668433177344,31.52859991115794,12.892428797223172,27,263,0
175,12632.0,2,100.30000000000001,10877.18,5488.74,10977.48,1.767072224226325,3.105448609334747,0.0,0.0,1.8583500038260148,175,365,9
176,12633.0,3,169.12,235.87,193.0566666666667,579.1700000000001,127.99178134226565,236.21561890291275,74.6412970285063,46.652968903776085,110.96914550132084,22,329,0
177,12634.0,2,396.91,398.18,397.545,795.09,26.311486749927678,27.619514771912613,0.0,0.0,7.697241821680563,141,269,0
178,12635.0,2,8.5,800.61,404.555,809.11,42.6320277836141,53.86659415901423,11.71657747401466,13.156431140388822,32.0351991694578,148,295,0
179,12636.0,1,141.0,141.0,141.0,141.0,100.0,0.0,0.0,0.0,0.0,164,164,0
180,12637.0,4,132.62,449.90000000000003,231.63,926.52,34.02193152873117,87.94089712040754,32.92427578465656,25.196433967966154,66.09679229806159,32,261,0
181,12638.0,1,249.21,249.21,249.21,249.21,79.17017776172706,13.964126640182977,0.0,0.0,7.1024437221620325,186,186,0
182,12639.0,2,782.4499999999999,1014.61,898.53,1797.06,12.660679109211712,13.627814318943162,9.17331641681413,2.053353811225001,8.463824246268906,116,359,0
183,12643.0,6,17.4,1675.52,539.0916666666667,3234.55,16.583450557264534,22.34870383824643,0.0,33.0957938507675,67.2241888361596,7,328,0
184,12644.0,3,328.75,1132.72,604.2966666666667,1812.89,11.469532073098755,12.791730331128747,25.04564535079348,8.02034320890953,16.45714853079889,20,312,0
185,12645.0,4,93.47,566.6,307.64,1230.56,37.415485632557534,44.67884540371863,24.927675204784812,0.0,34.679332986607726,225,283,0
186,12647.0,27,61.44,1242.8899999999999,339.08518518518514,9155.3,43.996264458838056,39.38057737048486,21.41240592880627,11.374285932738413,37.12166723100281,2,372,5
187,12648.0,3,50.400000000000006,680.22,283.86333333333334,851.59,21.26610223229488,13.292781737690673,24.219401355112204,23.27411078100964,9.41767752087272,63,293,0
188,12649.0,5,100.0,1335.92,490.082,2450.41,28.318526287437614,20.552478972906574,1.3059039099579255,0.5509282120134998,15.995282422125278,65,367,0
